TDEP,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE
29.99999999990677,,,,57.8386344909668,,,,,,
30.09999999990677,,,,61.7325325012207,,,,,,
30.199999999906773,,,,62.65851974487305,,,,,,
30.299999999906774,,,,62.5872917175293,,,,,,
30.399999999906775,,,,62.18365478515625,,,,,,
30.499999999906777,,,,62.46857452392578,,,,,,
30.599999999906778,,,,62.49231719970703,,,,,,
30.69999999990678,,,,60.73531723022461,,,,,,
30.79999999990678,,,,57.221309661865234,,,,,,
30.899999999906782,,,,52.757572174072266,,,,,,
30.999999999906784,,,,50.383243560791016,,,,,,
31.099999999906785,,,,51.54666519165039,,,,,,
31.199999999906787,,,,53.92099380493164,,,,,,
31.299999999906788,,,,56.62772750854492,,,,,,
31.39999999990679,,,,58.64590835571289,,,,,,
31.49999999990679,,,,59.04954147338867,,,,,,
31.599999999906792,,,,60.2367057800293,,,,,,
31.699999999906794,,,,62.18365478515625,,,,,,
31.799999999906795,,,,62.49231719970703,,,,,,
31.899999999906797,,,,62.68226623535156,,,,,,
31.999999999906798,,,,61.82750701904297,,,,,,
32.0999999999068,,,,60.54536819458008,,,,,,
32.1999999999068,,,,61.7325325012207,,,,,,
32.2999999999068,,,,63.014671325683594,,,,,,
32.399999999906804,,,,64.60546875,,,,,,
32.499999999906805,,,,65.67391967773438,,,,,,
32.59999999990681,,,,65.3177719116211,,,,,,
32.69999999990681,,,,64.79541778564453,,,,,,
32.79999999990681,,,,64.03562927246094,,,,,,
32.89999999990681,,,,63.038414001464844,,,,,,
32.99999999990681,,,,61.7325325012207,,,,,,
33.099999999906814,,,,59.975528717041016,,,,,,
33.199999999906815,,,,59.12077331542969,,,,,,
33.29999999990682,,,,59.16825866699219,,,,,,
33.39999999990682,,,,59.666866302490234,,,,,,
33.49999999990682,,,,61.42387008666992,,,,,,
33.59999999990682,,,,61.35264205932617,,,,,,
33.69999999990682,,,,61.305152893066406,,,,,,
33.799999999906824,,,,61.257667541503906,,,,,,
33.899999999906825,,,,60.42665100097656,,,,,,
33.99999999990683,,,,61.54258728027344,,,,,,
34.09999999990683,,,,62.46857452392578,,,,,,
34.19999999990683,,,,63.86943054199219,,,,,,
34.29999999990683,,,,65.08033752441406,,,,,,
34.39999999990683,,,,64.77167510986328,,,,,,
34.499999999906834,,,,62.87221145629883,,,,,,
34.599999999906835,,,,60.47414016723633,,,,,,
34.69999999990684,,,,58.289756774902344,,,,,,
34.79999999990684,,,,55.96291732788086,,,,,,
34.89999999990684,,,,54.775753021240234,,,,,,
34.99999999990684,,,,52.16399002075195,,,,,,
35.09999999990684,,,,48.36506652832031,,,,,,
35.199999999906844,,,,45.4683837890625,,,,,,
35.299999999906845,,,,43.56892395019531,,,,,,
35.399999999906846,,,,44.68485641479492,,,,,,
35.49999999990685,,,,49.07736587524414,,,,,,
35.59999999990685,,,,54.5383186340332,,,,,,
35.69999999990685,,,,59.951786041259766,,,,,,
35.79999999990685,,,,64.05937194824219,,,,,,
35.89999999990685,,,,65.03285217285156,,,,,,
35.999999999906855,,,,64.81916046142578,,,,,,
36.099999999906856,,,,63.679481506347656,,,,,,
36.19999999990686,,,,62.254886627197266,,,,,,
36.29999999990686,,,,62.990928649902344,,,,,,
36.39999999990686,,,,63.94065856933594,,,,,,
36.49999999990686,,,,64.96161651611328,,,,,,
36.59999999990686,,,,65.24653625488281,,,,,,
36.699999999906865,,,,62.56354904174805,,,,,,
36.799999999906866,,,,58.33724594116211,,,,,,
